id,vid,vendor,pid,device,type,net,screen,height,width,driver,image,,,,,
d-085a-8027,v-085a,Xircom,p-8027,PGSDB9 Serial Port,,,,,,,,,,,,
d-085c-0200,v-085c,"ColorVision, Inc.",p-0200,Monitor Spyder,,,,,,,,,,,,
d-0864-4100,v-0864,"NetGear, Inc.",p-4100,MA101 802.11b Adapter,,,,,,,,,,,,
d-0864-4102,v-0864,"NetGear, Inc.",p-4102,MA101 802.11b Adapter,,,,,,,,,,,,
d-0867-9812,v-0867,"Data Translation, Inc.",p-9812,ECON Data acquisition unit,,,,,,,,,,,,
d-0867-9816,v-0867,"Data Translation, Inc.",p-9816,DT9816 ECON data acquisition module,,,,,,,,,,,,
d-0867-9836,v-0867,"Data Translation, Inc.",p-9836,DT9836 data acquisition card,,,,,,,,,,,,
d-086a-0001,v-086a,Emagic Soft- und Hardware GmbH,p-0001,Unitor8,,,,,,,,,,,,
d-086a-0002,v-086a,Emagic Soft- und Hardware GmbH,p-0002,AMT8,,,,,,,,,,,,
d-086a-0003,v-086a,Emagic Soft- und Hardware GmbH,p-0003,MT4,,,,,,,,,,,,
d-086c-1001,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1001,Eumex 504PC ISDN TA,,,,,,,,,,,,
d-086c-1002,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1002,Eumex 504PC (FlashLoad),,,,,,,,,,,,
d-086c-1003,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1003,TA33 ISDN TA,,,,,,,,,,,,
d-086c-1004,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1004,TA33 (FlashLoad),,,,,,,,,,,,
d-086c-1005,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1005,Eumex 604PC HomeNet,,,,,,,,,,,,
d-086c-1006,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1006,Eumex 604PC HomeNet (FlashLoad),,,,,,,,,,,,
d-086c-1007,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1007,Eumex 704PC DSL,,,,,,,,,,,,
d-086c-1008,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1008,Eumex 704PC DSL (FlashLoad),,,,,,,,,,,,
d-086c-1009,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1009,Eumex 724PC DSL,,,,,,,,,,,,
d-086c-100a,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-100a,Eumex 724PC DSL (FlashLoad),,,,,,,,,,,,
d-086c-100b,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-100b,OpenCom 30,,,,,,,,,,,,
d-086c-100c,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-100c,OpenCom 30 (FlashLoad),,,,,,,,,,,,
d-086c-100d,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-100d,BeeTel Home 100,,,,,,,,,,,,
d-086c-100e,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-100e,BeeTel Home 100 (FlashLoad),,,,,,,,,,,,
d-086c-1011,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1011,USB2DECT,,,,,,,,,,,,
d-086c-1012,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1012,USB2DECT (FlashLoad),,,,,,,,,,,,
d-086c-1013,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1013,Eumex 704PC LAN,,,,,,,,,,,,
d-086c-1014,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1014,Eumex 704PC LAN (FlashLoad),,,,,,,,,,,,
d-086c-1021,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1021,OpenCom 40,,,,,,,,,,,,
d-086c-1022,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1022,OpenCom 40 (FlashLoad),,,,,,,,,,,,
d-086c-1023,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1023,OpenCom 45,,,,,,,,,,,,
d-086c-1024,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1024,OpenCom 45 (FlashLoad),,,,,,,,,,,,
d-086c-1025,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1025,Sinus 61 data,,,,,,,,,,,,
d-086c-1029,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1029,dect BOX,,,,,,,,,,,,
d-086c-102c,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-102c,Eumex 604PC HomeNet [FlashLoad],,,,,,,,,,,,
d-086c-1030,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1030,Eumex 704PC DSL [FlashLoad],,,,,,,,,,,,
d-086c-1032,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1032,OpenCom 40 [FlashLoad],,,,,,,,,,,,
d-086c-1033,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1033,OpenCom 30 plus,,,,,,,,,,,,
d-086c-1034,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1034,OpenCom 30 plus (FlashLoad),,,,,,,,,,,,
d-086c-1055,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-1055,Eumex 220 ISDN TA,,,,,,,,,,,,
d-086c-2000,v-086c,DeTeWe - Deutsche Telephonwerke AG & Co.,p-2000,OpenCom 1000,,,,,,,,,,,,
d-086e-1920,v-086e,"System TALKS, Inc.",p-1920,SGC-X2UL,,,,,,,,,,,,
d-0870-0001,v-0870,Metricom,p-0001,Ricochet GS,,,,,,,,,,,,
d-0871-0001,v-0871,"SanDisk, Inc.",p-0001,SDDR-01 Compact Flash Reader,,,,,,,,,,,,
d-0871-0002,v-0871,"SanDisk, Inc.",p-0002,SDDR-31 Compact Flash Reader,,,,,,,,,,,,
d-0871-0005,v-0871,"SanDisk, Inc.",p-0005,SDDR-05 Compact Flash Reader,,,,,,,,,,,,
d-087d-5704,v-087d,Jaton Corp.,p-5704,Ethernet,,,,,,,,,,,,
d-0886-0630,v-0886,XAC Automation Corp.,p-0630,Intel PC Camera CS630,,,,,,,,,,,,
d-088b-4944,v-088b,"MassWorks, Inc.",p-4944,MassWorks ID-75 TouchScreen,,,,,,,,,,,,
d-088c-2030,v-088c,Swecoin AB,p-2030,Ticket Printer TTP 2030,,,,,,,,,,,,
d-088e-5036,v-088e,iLok,p-5036,Portable secure storage for software licenses,,,,,,,,,,,,
d-0892-0101,v-0892,"DioGraphy, Inc.",p-0101,Smartdio Reader/Writer,,,,,,,,,,,,
d-0897-0002,v-0897,Lauterbach,p-0002,Power Debug/Power Debug II,,,,,,,,,,,,
d-08b7-0001,v-08b7,NATSU,p-0001,Playstation adapter,,,,,,,,,,,,
d-08b8-01f4,v-08b8,"J. Gordon Electronic Design, Inc.",p-01f4,USBSIMM1,,,,,,,,,,,,
d-08bb-2702,v-08bb,Texas Instruments Japan,p-2702,Speakers,,,,,,,,,,,,
d-08bb-2900,v-08bb,Texas Instruments Japan,p-2900,PCM2900 Audio Codec,,,,,,,,,,,,
d-08bb-2901,v-08bb,Texas Instruments Japan,p-2901,PCM2901 Audio Codec,,,,,,,,,,,,
d-08bb-2902,v-08bb,Texas Instruments Japan,p-2902,PCM2902 Audio Codec,,,,,,,,,,,,
d-08bb-2904,v-08bb,Texas Instruments Japan,p-2904,PCM2904 Audio Codec,,,,,,,,,,,,
d-08bb-2910,v-08bb,Texas Instruments Japan,p-2910,PCM2912 Audio Codec,,,,,,,,,,,,
d-08bd-0208,v-08bd,"Citizen Watch Co., Ltd",p-0208,CLP-521 Label Printer,,,,,,,,,,,,
d-08bd-1100,v-08bd,"Citizen Watch Co., Ltd",p-1100,X1-USB Floppy,,,,,,,,,,,,
d-08c3-0001,v-08c3,Precise Biometrics,p-0001,100 SC,,,,,,,,,,,,
d-08c3-0002,v-08c3,Precise Biometrics,p-0002,100 A,,,,,,,,,,,,
d-08c3-0003,v-08c3,Precise Biometrics,p-0003,100 SC BioKeyboard,,,,,,,,,,,,
d-08c3-0006,v-08c3,Precise Biometrics,p-0006,100 A BioKeyboard,,,,,,,,,,,,
d-08c3-0100,v-08c3,Precise Biometrics,p-0100,100 MC ISP,,,,,,,,,,,,
d-08c3-0101,v-08c3,Precise Biometrics,p-0101,100 MC FingerPrint and SmartCard Reader,,,,,,,,,,,,
d-08c3-0300,v-08c3,Precise Biometrics,p-0300,100 AX,,,,,,,,,,,,
d-08c3-0400,v-08c3,Precise Biometrics,p-0400,100 SC,,,,,,,,,,,,
d-08c3-0401,v-08c3,Precise Biometrics,p-0401,150 MC,,,,,,,,,,,,
d-08c3-0402,v-08c3,Precise Biometrics,p-0402,200 MC FingerPrint and SmartCard Reader,,,,,,,,,,,,
d-08c3-0404,v-08c3,Precise Biometrics,p-0404,100 SC Upgrade,,,,,,,,,,,,
d-08c3-0405,v-08c3,Precise Biometrics,p-0405,150 MC Upgrade,,,,,,,,,,,,
d-08c3-0406,v-08c3,Precise Biometrics,p-0406,100 MC Upgrade,,,,,,,,,,,,
d-08c4-0100,v-08c4,"Proxim, Inc.",p-0100,Skyline 802.11b Wireless Adapter,,,,,,,,,,,,
d-08c4-02f2,v-08c4,"Proxim, Inc.",p-02f2,Farallon Home Phoneline Adapter,,,,,,,,,,,,
d-08ca-0001,v-08ca,"Aiptek International, Inc.",p-0001,Tablet,,,,,,,,,,,,
d-08ca-0010,v-08ca,"Aiptek International, Inc.",p-0010,Tablet,,,,,,,,,,,,
d-08ca-0020,v-08ca,"Aiptek International, Inc.",p-0020,APT-6000U Tablet,,,,,,,,,,,,
d-08ca-0021,v-08ca,"Aiptek International, Inc.",p-0021,APT-2 Tablet,,,,,,,,,,,,
d-08ca-0022,v-08ca,"Aiptek International, Inc.",p-0022,Tablet,,,,,,,,,,,,
d-08ca-0023,v-08ca,"Aiptek International, Inc.",p-0023,Tablet,,,,,,,,,,,,
d-08ca-0024,v-08ca,"Aiptek International, Inc.",p-0024,Tablet,,,,,,,,,,,,
d-08ca-0100,v-08ca,"Aiptek International, Inc.",p-0100,Pen Drive,,,,,,,,,,,,
d-08ca-0102,v-08ca,"Aiptek International, Inc.",p-0102,DualCam,,,,,,,,,,,,
d-08ca-0103,v-08ca,"Aiptek International, Inc.",p-0103,Pocket DV Digital Camera,,,,,,,,,,,,
d-08ca-0104,v-08ca,"Aiptek International, Inc.",p-0104,Pocket DVII,,,,,,,,,,,,
d-08ca-0105,v-08ca,"Aiptek International, Inc.",p-0105,Mega DV(Disk),,,,,,,,,,,,
d-08ca-0106,v-08ca,"Aiptek International, Inc.",p-0106,Pocket DV3100+,,,,,,,,,,,,
d-08ca-0107,v-08ca,"Aiptek International, Inc.",p-0107,Pocket DV3100,,,,,,,,,,,,
d-08ca-0109,v-08ca,"Aiptek International, Inc.",p-0109,Nisis DV4 Digital Camera,,,,,,,,,,,,
d-08ca-010a,v-08ca,"Aiptek International, Inc.",p-010a,Trust 738AV LCD PV Mass Storage,,,,,,,,,,,,
d-08ca-0111,v-08ca,"Aiptek International, Inc.",p-0111,PenCam VGA Plus,,,,,,,,,,,,
d-08ca-2008,v-08ca,"Aiptek International, Inc.",p-2008,Mini PenCam 2,,,,,,,,,,,,
d-08ca-2010,v-08ca,"Aiptek International, Inc.",p-2010,Pocket CAM 3 Mega (webcam),,,,,,,,,,,,
d-08ca-2011,v-08ca,"Aiptek International, Inc.",p-2011,Pocket CAM 3 Mega (storage),,,,,,,,,,,,
d-08ca-2016,v-08ca,"Aiptek International, Inc.",p-2016,PocketCam 2 Mega,,,,,,,,,,,,
d-08ca-2018,v-08ca,"Aiptek International, Inc.",p-2018,Pencam SD 2M,,,,,,,,,,,,
d-08ca-2020,v-08ca,"Aiptek International, Inc.",p-2020,Slim 3000F,,,,,,,,,,,,
d-08ca-2022,v-08ca,"Aiptek International, Inc.",p-2022,Slim 3200,,,,,,,,,,,,
d-08ca-2024,v-08ca,"Aiptek International, Inc.",p-2024,Pocket DV3500,,,,,,,,,,,,
d-08ca-2028,v-08ca,"Aiptek International, Inc.",p-2028,Pocket Cam4M,,,,,,,,,,,,
d-08ca-2040,v-08ca,"Aiptek International, Inc.",p-2040,Pocket DV4100M,,,,,,,,,,,,
d-08ca-2042,v-08ca,"Aiptek International, Inc.",p-2042,Pocket DV5100M Composite Device,,,,,,,,,,,,
d-08ca-2043,v-08ca,"Aiptek International, Inc.",p-2043,Pocket DV5100M (Disk),,,,,,,,,,,,
d-08ca-2060,v-08ca,"Aiptek International, Inc.",p-2060,Pocket DV5300,,,,,,,,,,,,
d-08d1-0001,v-08d1,"smartBridges, Inc.",p-0001,smartNIC Ethernet [catc],,,,,,,,,,,,
d-08d1-0003,v-08d1,"smartBridges, Inc.",p-0003,smartNIC 2 PnP Ethernet,,,,,,,,,,,,
d-08d4-0009,v-08d4,Fujitsu Siemens Computers,p-0009,SCR SmartCard Reader,,,,,,,,,,,,
d-08d8-0002,v-08d8,IXXAT Automation GmbH,p-0002,USB-to-CAN compact,,,,,,,,,,,,
d-08d8-0003,v-08d8,IXXAT Automation GmbH,p-0003,USB-to-CAN II,,,,,,,,,,,,
d-08d8-0100,v-08d8,IXXAT Automation GmbH,p-0100,USB-to-CAN,,,,,,,,,,,,
d-08dd-0112,v-08dd,"Billionton Systems, Inc.",p-0112,Wireless LAN Adapter,,,,,,,,,,,,
d-08dd-0113,v-08dd,"Billionton Systems, Inc.",p-0113,Wireless LAN Adapter,,,,,,,,,,,,
d-08dd-0986,v-08dd,"Billionton Systems, Inc.",p-0986,USB-100N Ethernet [pegasus],,,,,,,,,,,,
d-08dd-0987,v-08dd,"Billionton Systems, Inc.",p-0987,USBLP-100 HomePNA Ethernet [pegasus],,,,,,,,,,,,
d-08dd-0988,v-08dd,"Billionton Systems, Inc.",p-0988,USBEL-100 Ethernet [pegasus],,,,,,,,,,,,
d-08dd-1986,v-08dd,"Billionton Systems, Inc.",p-1986,10/100 LAN Adapter,,,,,,,,,,,,
d-08dd-2103,v-08dd,"Billionton Systems, Inc.",p-2103,DVB-T TV-Tuner Card-R,,,,,,,,,,,,
d-08dd-8511,v-08dd,"Billionton Systems, Inc.",p-8511,USBE-100 Ethernet [pegasus2],,,,,,,,,,,,
d-08dd-90ff,v-08dd,"Billionton Systems, Inc.",p-90ff,USB2AR Ethernet,,,,,,,,,,,,
d-08de-7a01,v-08de,???,p-7a01,802.11b Adapter,,,,,,,,,,,,
d-08df-0001,v-08df,"Spyrus, Inc.",p-0001,Rosetta Token V1,,,,,,,,,,,,
d-08df-0002,v-08df,"Spyrus, Inc.",p-0002,Rosetta Token V2,,,,,,,,,,,,
d-08df-0003,v-08df,"Spyrus, Inc.",p-0003,Rosetta Token V3,,,,,,,,,,,,
d-08df-0a00,v-08df,"Spyrus, Inc.",p-0a00,Lynks Interface,,,,,,,,,,,,
d-08e3-0002,v-08e3,"Olitec, Inc.",p-0002,USB-RS232 Bridge,,,,,,,,,,,,
d-08e3-0100,v-08e3,"Olitec, Inc.",p-0100,Interface ADSL,,,,,,,,,,,,
d-08e3-0101,v-08e3,"Olitec, Inc.",p-0101,Interface ADSL,,,,,,,,,,,,
d-08e3-0102,v-08e3,"Olitec, Inc.",p-0102,ADSL,,,,,,,,,,,,
d-08e3-0301,v-08e3,"Olitec, Inc.",p-0301,RNIS,,,,,,,,,,,,
d-08e6-0001,v-08e6,Gemplus,p-0001,GemPC-Touch 430,,,,,,,,,,,,
d-08e6-0430,v-08e6,Gemplus,p-0430,GemPC430 SmartCard Reader,,,,,,,,,,,,
d-08e6-0432,v-08e6,Gemplus,p-0432,GemPC432 SmartCard Reader,,,,,,,,,,,,
d-08e6-0435,v-08e6,Gemplus,p-0435,GemPC435 SmartCard Reader,,,,,,,,,,,,
d-08e6-0437,v-08e6,Gemplus,p-0437,GemPC433 SL SmartCard Reader,,,,,,,,,,,,
d-08e6-1359,v-08e6,Gemplus,p-1359,UA SECURE STORAGE TOKEN,,,,,,,,,,,,
d-08e6-2202,v-08e6,Gemplus,p-2202,Gem e-Seal Pro Token,,,,,,,,,,,,
d-08e6-3437,v-08e6,Gemplus,p-3437,GemPC Twin SmartCard Reader,,,,,,,,,,,,
d-08e6-3438,v-08e6,Gemplus,p-3438,GemPC Key SmartCard Reader,,,,,,,,,,,,
d-08e6-3478,v-08e6,Gemplus,p-3478,PinPad Smart Card Reader,,,,,,,,,,,,
d-08e6-4433,v-08e6,Gemplus,p-4433,GemPC433-Swap,,,,,,,,,,,,
d-08e6-5501,v-08e6,Gemplus,p-5501,GemProx-PU Contactless Smart Card Reader,,,,,,,,,,,,
d-08e6-ace0,v-08e6,Gemplus,p-ace0,UA HYBRID TOKEN,,,,,,,,,,,,
d-08e9-0100,v-08e9,"Extended Systems, Inc.",p-0100,XTNDAccess IrDA Dongle,,,,,,,,,,,,
d-08ea-00c9,v-08ea,"Ericsson, Inc., Blue Ridge Labs",p-00c9,ADSL Modem HM120dp Loader,,,,,,,,,,,,
d-08ea-00ca,v-08ea,"Ericsson, Inc., Blue Ridge Labs",p-00ca,ADSL WAN Modem HM120dp,,,,,,,,,,,,
d-08ea-00ce,v-08ea,"Ericsson, Inc., Blue Ridge Labs",p-00ce,HM230d Virtual Bus for Helium,,,,,,,,,,,,
d-08ea-abba,v-08ea,"Ericsson, Inc., Blue Ridge Labs",p-abba,USB Driver for Bluetooth Wireless Technology,,,,,,,,,,,,
d-08ea-abbb,v-08ea,"Ericsson, Inc., Blue Ridge Labs",p-abbb,Bluetooth Device in DFU State,,,,,,,,,,,,
d-08ec-0001,v-08ec,M-Systems Flash Disk Pioneers,p-0001,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0002,v-08ec,M-Systems Flash Disk Pioneers,p-0002,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0005,v-08ec,M-Systems Flash Disk Pioneers,p-0005,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0008,v-08ec,M-Systems Flash Disk Pioneers,p-0008,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0010,v-08ec,M-Systems Flash Disk Pioneers,p-0010,DiskOnKey,,,,,,,,,,,,
d-08ec-0011,v-08ec,M-Systems Flash Disk Pioneers,p-0011,DiskOnKey,,,,,,,,,,,,
d-08ec-0012,v-08ec,M-Systems Flash Disk Pioneers,p-0012,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0014,v-08ec,M-Systems Flash Disk Pioneers,p-0014,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0015,v-08ec,M-Systems Flash Disk Pioneers,p-0015,Kingston DataTraveler ELITE,,,,,,,,,,,,
d-08ec-0016,v-08ec,M-Systems Flash Disk Pioneers,p-0016,Kingston DataTraveler U3,,,,,,,,,,,,
d-08ec-0020,v-08ec,M-Systems Flash Disk Pioneers,p-0020,TravelDrive,,,,,,,,,,,,
d-08ec-0021,v-08ec,M-Systems Flash Disk Pioneers,p-0021,TravelDrive,,,,,,,,,,,,
d-08ec-0022,v-08ec,M-Systems Flash Disk Pioneers,p-0022,TravelDrive,,,,,,,,,,,,
d-08ec-0023,v-08ec,M-Systems Flash Disk Pioneers,p-0023,TravelDrive,,,,,,,,,,,,
d-08ec-0024,v-08ec,M-Systems Flash Disk Pioneers,p-0024,TravelDrive,,,,,,,,,,,,
d-08ec-0025,v-08ec,M-Systems Flash Disk Pioneers,p-0025,TravelDrive,,,,,,,,,,,,
d-08ec-0026,v-08ec,M-Systems Flash Disk Pioneers,p-0026,TravelDrive,,,,,,,,,,,,
d-08ec-0027,v-08ec,M-Systems Flash Disk Pioneers,p-0027,TravelDrive,,,,,,,,,,,,
d-08ec-0028,v-08ec,M-Systems Flash Disk Pioneers,p-0028,TravelDrive,,,,,,,,,,,,
d-08ec-0029,v-08ec,M-Systems Flash Disk Pioneers,p-0029,TravelDrive,,,,,,,,,,,,
d-08ec-0030,v-08ec,M-Systems Flash Disk Pioneers,p-0030,TravelDrive,,,,,,,,,,,,
d-08ec-0822,v-08ec,M-Systems Flash Disk Pioneers,p-0822,TravelDrive 2C,,,,,,,,,,,,
d-08ec-0832,v-08ec,M-Systems Flash Disk Pioneers,p-0832,Hi-Speed Mass Storage Device,,,,,,,,,,,,
d-08ec-0834,v-08ec,M-Systems Flash Disk Pioneers,p-0834,M-Disk 220,,,,,,,,,,,,
d-08ec-0998,v-08ec,M-Systems Flash Disk Pioneers,p-0998,Kingston Data Traveler2.0 Disk Driver,,,,,,,,,,,,
d-08ec-0999,v-08ec,M-Systems Flash Disk Pioneers,p-0999,Kingston Data Traveler2.0 Disk Driver,,,,,,,,,,,,
d-08ec-1000,v-08ec,M-Systems Flash Disk Pioneers,p-1000,TravelDrive 2C,,,,,,,,,,,,
d-08ec-2000,v-08ec,M-Systems Flash Disk Pioneers,p-2000,TravelDrive 2C,,,,,,,,,,,,
d-08ec-2038,v-08ec,M-Systems Flash Disk Pioneers,p-2038,TravelDrive,,,,,,,,,,,,
d-08ec-2039,v-08ec,M-Systems Flash Disk Pioneers,p-2039,TravelDrive,,,,,,,,,,,,
d-08ec-204a,v-08ec,M-Systems Flash Disk Pioneers,p-204a,TravelDrive,,,,,,,,,,,,
d-08ec-204b,v-08ec,M-Systems Flash Disk Pioneers,p-204b,TravelDrive,,,,,,,,,,,,
d-08ed-0002,v-08ed,MediaTek Inc.,p-0002,CECT M800 memory card,,,,,,,,,,,,
d-08f2-007f,v-08f2,Gotop Information Inc.,p-007f,Super Q2 Tablet,,,,,,,,,,,,
d-08f7-0001,v-08f7,Vernier,p-0001,LabPro,,,,,,,,,,,,
d-08f7-0002,v-08f7,Vernier,p-0002,EasyTemp/Go!Temp,,,,,,,,,,,,
d-08f7-0003,v-08f7,Vernier,p-0003,Go!Link,,,,,,,,,,,,
d-08f7-0004,v-08f7,Vernier,p-0004,Go!Motion,,,,,,,,,,,,
d-08fd-0001,v-08fd,Digianswer A/S,p-0001,Bluetooth Device,,,,,,,,,,,,
d-08ff-1600,v-08ff,"AuthenTec, Inc.",p-1600,AES1600,,,,,,,,,,,,
d-08ff-1610,v-08ff,"AuthenTec, Inc.",p-1610,AES1600,,,,,,,,,,,,
d-08ff-2500,v-08ff,"AuthenTec, Inc.",p-2500,AES2501,,,,,,,,,,,,
d-08ff-2501,v-08ff,"AuthenTec, Inc.",p-2501,AES2501,,,,,,,,,,,,
d-08ff-2502,v-08ff,"AuthenTec, Inc.",p-2502,AES2501,,,,,,,,,,,,
d-08ff-2503,v-08ff,"AuthenTec, Inc.",p-2503,AES2501,,,,,,,,,,,,
d-08ff-2504,v-08ff,"AuthenTec, Inc.",p-2504,AES2501,,,,,,,,,,,,
d-08ff-2505,v-08ff,"AuthenTec, Inc.",p-2505,AES2501,,,,,,,,,,,,
d-08ff-2506,v-08ff,"AuthenTec, Inc.",p-2506,AES2501,,,,,,,,,,,,
d-08ff-2507,v-08ff,"AuthenTec, Inc.",p-2507,AES2501,,,,,,,,,,,,
d-08ff-2508,v-08ff,"AuthenTec, Inc.",p-2508,AES2501,,,,,,,,,,,,
d-08ff-2509,v-08ff,"AuthenTec, Inc.",p-2509,AES2501,,,,,,,,,,,,
d-08ff-250a,v-08ff,"AuthenTec, Inc.",p-250a,AES2501,,,,,,,,,,,,
d-08ff-250b,v-08ff,"AuthenTec, Inc.",p-250b,AES2501,,,,,,,,,,,,
d-08ff-250c,v-08ff,"AuthenTec, Inc.",p-250c,AES2501,,,,,,,,,,,,
d-08ff-250d,v-08ff,"AuthenTec, Inc.",p-250d,AES2501,,,,,,,,,,,,
d-08ff-250e,v-08ff,"AuthenTec, Inc.",p-250e,AES2501,,,,,,,,,,,,
d-08ff-250f,v-08ff,"AuthenTec, Inc.",p-250f,AES2501,,,,,,,,,,,,
d-08ff-2510,v-08ff,"AuthenTec, Inc.",p-2510,AES2510,,,,,,,,,,,,
d-08ff-2580,v-08ff,"AuthenTec, Inc.",p-2580,AES2501 Fingerprint Sensor,,,,,,,,,,,,
d-08ff-2588,v-08ff,"AuthenTec, Inc.",p-2588,AES2501,,,,,,,,,,,,
d-08ff-2589,v-08ff,"AuthenTec, Inc.",p-2589,AES2501,,,,,,,,,,,,
d-08ff-258a,v-08ff,"AuthenTec, Inc.",p-258a,AES2501,,,,,,,,,,,,
d-08ff-258b,v-08ff,"AuthenTec, Inc.",p-258b,AES2501,,,,,,,,,,,,
d-08ff-258c,v-08ff,"AuthenTec, Inc.",p-258c,AES2501,,,,,,,,,,,,
d-08ff-258d,v-08ff,"AuthenTec, Inc.",p-258d,AES2501,,,,,,,,,,,,
d-08ff-258e,v-08ff,"AuthenTec, Inc.",p-258e,AES2501,,,,,,,,,,,,
d-08ff-258f,v-08ff,"AuthenTec, Inc.",p-258f,AES2501,,,,,,,,,,,,
d-08ff-2810,v-08ff,"AuthenTec, Inc.",p-2810,AES2810,,,,,,,,,,,,
d-08ff-3400,v-08ff,"AuthenTec, Inc.",p-3400,AES3400 TruePrint Sensor,,,,,,,,,,,,
d-08ff-3401,v-08ff,"AuthenTec, Inc.",p-3401,AES3400 Sensor,,,,,,,,,,,,
d-08ff-3402,v-08ff,"AuthenTec, Inc.",p-3402,AES3400 Sensor,,,,,,,,,,,,
d-08ff-3403,v-08ff,"AuthenTec, Inc.",p-3403,AES3400 Sensor,,,,,,,,,,,,
d-08ff-3404,v-08ff,"AuthenTec, Inc.",p-3404,AES3400 TruePrint Sensor,,,,,,,,,,,,
d-08ff-3405,v-08ff,"AuthenTec, Inc.",p-3405,AES3400 TruePrint Sensor,,,,,,,,,,,,
d-08ff-3406,v-08ff,"AuthenTec, Inc.",p-3406,AES3400 TruePrint Sensor,,,,,,,,,,,,
d-08ff-3407,v-08ff,"AuthenTec, Inc.",p-3407,AES3400 TruePrint Sensor,,,,,,,,,,,,
d-08ff-4902,v-08ff,"AuthenTec, Inc.",p-4902,BioMV with TruePrint AES3500,,,,,,,,,,,,
d-08ff-4903,v-08ff,"AuthenTec, Inc.",p-4903,BioMV with TruePrint AES3400,,,,,,,,,,,,
d-08ff-5500,v-08ff,"AuthenTec, Inc.",p-5500,AES4000,,,,,,,,,,,,
d-08ff-5501,v-08ff,"AuthenTec, Inc.",p-5501,AES4000 TruePrint Sensor,,,,,,,,,,,,
d-08ff-5503,v-08ff,"AuthenTec, Inc.",p-5503,AES4000 TruePrint Sensor,,,,,,,,,,,,
d-08ff-5505,v-08ff,"AuthenTec, Inc.",p-5505,AES4000 TruePrint Sensor,,,,,,,,,,,,
d-08ff-5507,v-08ff,"AuthenTec, Inc.",p-5507,AES4000 TruePrint Sensor,,,,,,,,,,,,
d-08ff-55ff,v-08ff,"AuthenTec, Inc.",p-55ff,AES4000 TruePrint Sensor.,,,,,,,,,,,,
d-08ff-5700,v-08ff,"AuthenTec, Inc.",p-5700,AES3500 Fingerprint Reader,,,,,,,,,,,,
d-08ff-5701,v-08ff,"AuthenTec, Inc.",p-5701,AES3500 TruePrint Sensor,,,,,,,,,,,,
d-08ff-5702,v-08ff,"AuthenTec, Inc.",p-5702,AES3500 TruePrint Sensor,,,,,,,,,,,,
d-08ff-5703,v-08ff,"AuthenTec, Inc.",p-5703,AES3500 TruePrint Sensor,,,,,,,,,,,,
d-08ff-5704,v-08ff,"AuthenTec, Inc.",p-5704,AES3500-BZ TruePrint Sensor,,,,,,,,,,,,
d-08ff-5705,v-08ff,"AuthenTec, Inc.",p-5705,AES3500-BZ TruePrint Sensor,,,,,,,,,,,,
d-08ff-5706,v-08ff,"AuthenTec, Inc.",p-5706,AES3500-BZ TruePrint Sensor,,,,,,,,,,,,
d-08ff-5707,v-08ff,"AuthenTec, Inc.",p-5707,AES3500-BZ TruePrint Sensor,,,,,,,,,,,,
